"","X","Amplitude_ID","Merged_ID","Total_Events","Total_Sessions","Usage_Time","First_Seen","Last_Seen","Num_Purchases","Total_Spent","amplitude_id","user_id","carrier","city","country","device","device_type","dma","ip_address","language","library","os","paying","platform","region","start_version","version","gp.Active.Projects","gp.Collected.Daily.Artwork","gp.Push.Enabled","gp.camera_permission","gp.camera_roll_count","gp.daily_artwork_count","gp.photos_permission","gp.project_count","gp.push_enabled"
"633","V2217",7987707616,"",2,1,"a few seconds","Jul 11th, 2016 (UTC)","Jul 11th, 2016 (UTC)",0,"$0.00",7987707616,"","AT&T","Alexandria","United States","Apple iPhone","Apple iPhone 5s","Washington, DC (Hagerstown, MD)","73.191.82.242","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Virginia","3.4.0","3.4.0",NA,NA,"","false",1915,0,"true",0,"false"
"634","V2218",6204711008,"",123,7,"11 minutes","Apr 17th, 2016 (UTC)","Jul 20th, 2016 (UTC)",0,"$0.00",6204711008,"CloudKit-bf86a6fbc3c97dcd60f9a25a2e3fe5b65a8483053851522528a812e53eefc278d060215fb3a57ff098caa466e63fa0e82ed59e51a0192a4da0ca2706bb5af9b4","AT&T","Corpus Christi","United States","Apple iPhone","Apple iPhone 6","Corpus Christi, TX","108.244.21.126","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Texas","3.3.1","3.5.1",7,NA,"false","false",616,0,"true",20,"false"
"635","V2219",7780017120,"",48,1,"2 minutes","Jul 3rd, 2016 (UTC)","Jul 3rd, 2016 (UTC)",0,"$0.00",7780017120,"CloudKit-9bb84e4917598c3ad3ca031f80ac46b4205c50105fcbfb1b9c9515e3ac3e6b72a4f0d434a9b138549c864ad2322f8bcc341fd8a2c1fe0f0c3660cf25698ee31e","AT&T","","United States","Apple iPhone","Apple iPhone 6 Plus","","107.77.229.224","English","amplitude-ios/3.7.0","ios 9.2.1","","iOS","California","3.3.3","3.3.3",NA,NA,"","false",3519,0,"true",0,"false"
"636","V2220",6408338208,"",16,3,"a few seconds","May 20th, 2016 (UTC)","Jun 29th, 2016 (UTC)",0,"$0.00",6408338208,"CloudKit-fb037796bcbcb4bea805a69e5f211dc146dad07bd638f211d18efee15153a56434c4556d02ce1d1a22f489c6ff0c28755594d92dd170e17b8868ed1a23c54553","KT","Seoul","South Korea","Apple iPhone","Apple iPhone 6","","121.162.203.92","Korean","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Seoul","3.3.3","3.3.3",NA,NA,"","false",992,1,"true",6,"false"
"637","V2221",7605835872,"",486,7,"an hour","Jun 28th, 2016 (UTC)","Jun 30th, 2016 (UTC)",0,"$0.00",7605835872,"CloudKit-e00a50b65a1e37dfa687857f06b31a63fcdad015c348a6d6cd016d93a85f8e7db9ad59edc089db32a8532df573dfa581fe97cb098b7c025c7b2b3b27e5be5ef2","VinaPhone","Hanoi","Vietnam","Apple iPhone","Apple iPhone 5s","","1.54.211.34","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Thanh Pho Ha Noi","3.3.3","3.3.3",NA,NA,"","true",1191,6,"true",6,"false"
"638","V2222",5793058976,"",NA,NA,"","","",NA,"",5793058976,"CloudKit-cb29c60a54931e08b266092b34a4073720a37305b5bb147d9c56bf165184a8980816dc9aa26bb740ee31b85e17203e7de57c522d5e0808c41744de773185f8a5","elisa","Vantaa","Finland","Apple iPhone","Apple iPhone 6","","88.115.31.220","Finnish","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Uusimaa","3.3.2","3.4.0",17,NA,"","true",1894,73,"true",21,"true"
"639","V2223",6501882208,"",99,3,"4 minutes","May 23rd, 2016 (UTC)","Jul 21st, 2016 (UTC)",0,"$0.00",6501882208,"CloudKit-75e0408d31d9e012ab018ae451e048ab9bb736cd89810fb5058c08ba6edee689270f9f102ce02f1c5bb0749d1efab7735fa0b8dcf1d178616422ca0c2bd4153d","AVEA","Trabzon","Turkey","Apple iPhone","Apple iPhone 6","","5.47.228.0","Arabic","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Trabzon","3.3.3","3.5.0",NA,NA,"","false",1930,0,"true",11,"false"
"640","V2224",8328200672,"",2,1,"a few seconds","Jul 21st, 2016 (UTC)","Jul 21st, 2016 (UTC)",0,"$0.00",8328200672,"","中国移动","Hangzhou","China","Apple iPhone","Apple iPhone 6s","","112.17.238.233","Chinese","amplitude-ios/3.8.2","ios 10.0","","iOS","Zhejiang","3.5.1","3.5.1",NA,NA,"","false",0,0,"false",11,"false"
"641","V2225",6273323936,"",NA,NA,"","","",NA,"",6273323936,"","","Toronto","Canada","Apple iPad","Apple iPad Mini","","172.97.181.203","English","amplitude-ios/3.8.2","ios 8.3","","iOS","Ontario","3.3.3","3.5.1",NA,NA,"","true",873,0,"true",14,"false"
"642","V2226",7043790816,"",61,2,"4 minutes","Jun 9th, 2016 (UTC)","Jul 1st, 2016 (UTC)",0,"$0.00",7043790816,"","Carrier","","Iran","Apple iPad","Apple iPad Mini 2","","151.241.36.20","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","","3.3.3","3.4.0",NA,NA,"","false",12,0,"true",12,"false"
"643","V2227",6258202336,"",NA,NA,"","","",NA,"",6258202336,"CloudKit-de9a88ed97383a3dceae087e773184e63d65b8cb418d8d08c73958e16fa9f5eb7e8c264025559abe1784f1814a3c2066028cadad281b26cdd65f614310f087f5","TRUE-H","Songkhla","Thailand","Apple iPhone","Apple iPhone 6","","171.7.251.208","Thai","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Changwat Songkhla","3.3.3","3.5.0",NA,NA,"","false",1919,2,"true",15,"true"
"644","V2228",7415298592,"",283,2,"15 minutes","Jun 22nd, 2016 (UTC)","Jul 15th, 2016 (UTC)",0,"$0.00",7415298592,"CloudKit-fe2a7886a3cadd075da7f94fa5b11f30407c9c2a723e03f27416bf039f6c2c03a2156d2118d79361ffcfc0826e494baa1be8571d795892c22ab6b00a13eea78f","","Scotts Valley","United States","Apple iPad","Apple iPad 4","Monterey-Salinas, CA","73.189.24.191","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","California","3.3.3","3.4.0",NA,NA,"","false",245,0,"true",3,"false"
"645","V2229",8211754080,"",4,1,"a few seconds","Jul 18th, 2016 (UTC)","Jul 18th, 2016 (UTC)",0,"$0.00",8211754080,"CloudKit-c4c321e3123695775d22512418c7822391c217ddc0f7224fe237398c2d86d48584c17cad0f4b6d99ab248aace38758c63050910a91b664db568d60c07583fb77","HOT mobile","Kfar Saba","Israel","Apple iPhone","Apple iPhone 6","","46.120.194.94","Hebrew","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Central District","3.5.0","3.5.0",NA,NA,"","false",0,0,"false",11,"false"
"646","V2230",8293894176,"",38,1,"3 minutes","Jul 21st, 2016 (UTC)","Jul 21st, 2016 (UTC)",0,"$0.00",8293894176,"CloudKit-76d7ac76bba55aa506d4518f36f2a0d35954b7fdf5527fca9b9edea4ff5c38ce93e87ed032d2acf42926fa91ecb1f82f28a6463f7f13bbf291a671d37cb78b3b","AT&T","Stockton","United States","Apple iPhone","Apple iPhone 5s","Sacramento-Stockton-Modesto, CA","107.193.161.111","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","California","3.5.1","3.5.1",NA,NA,"","false",0,0,"true",11,"false"
"647","V2231",7943011424,"",39,2,"4 minutes","Jul 9th, 2016 (UTC)","Jul 13th, 2016 (UTC)",0,"$0.00",7943011424,"CloudKit-d21fdb53d682bbb602b9e1f8e546da7c3a735133b3ea5e339ab4057a72890b8a818bf6ae6dd4c9d5e273e4009eb15dec0041b147ab6b6c490a0e6650b7b12d79","AT&T","Cibolo","United States","Apple iPhone","Apple iPhone 6s","San Antonio, TX","107.77.222.175","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Texas","3.4.0","3.4.0",NA,NA,"","true",3,0,"true",1,"false"
"648","V2232",6594849120,"",4,1,"a few seconds","Feb 20th, 2016 (UTC)","Jul 8th, 2016 (UTC)",0,"$0.00",6594849120,"CloudKit-9fdc773431c52c59a8f1c81854f8b6cceb9830ee97115491323eadbd5da2f4c3f270b969bf67f8afe6c12ee11b608cde2fd104e539f2ae69afd55ecc2ce23c35","Telekom.de","Erftstadt","Germany","Apple iPhone","Apple iPhone 6s","","87.151.209.171","German","amplitude-ios/3.8.1","ios 9.3.2","","iOS","North Rhine-Westphalia","","3.4.0",NA,NA,"","false",1720,6,"true",2,"false"
"649","V2233",6591994528,"",53,1,"4 minutes","Feb 6th, 2016 (UTC)","Jul 6th, 2016 (UTC)",0,"$0.00",6591994528,"CloudKit-843cae1160fc16b12cc3b27604f87edcebe4526ad1af7ed0c17e5fabe17e9572acaf35e4ce5a613e9c2291829d4b9375f3593792d39a288537ec9c9f7e74eec6","中国移动","Suzhou","China","Apple iPhone","Apple iPhone 6","","117.136.68.23","Chinese","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Jiangsu","","3.4.0",NA,NA,"","false",5332,3,"true",4,"false"
"650","V2234",7908987808,"",7,1,"7 minutes","Jul 8th, 2016 (UTC)","Jul 8th, 2016 (UTC)",0,"$0.00",7908987808,"CloudKit-1ee57e02571527d10fc7095f48ac3679df17d03122b3bf450820c6c485a2ce6699754ccf770ae5dcc3e9d098c93dd2c766792e2efd085932e67865d0d93dd151","","Saint Marys","Australia","Apple iPad","Apple iPad Air 2","","122.108.55.166","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","New South Wales","3.4.0","3.4.0",NA,NA,"","false",0,0,"false",0,"false"
"651","V2235",6587776928,"7721968363",19,1,"a few seconds","Feb 14th, 2016 (UTC)","Jul 1st, 2016 (UTC)",0,"$0.00",6587776928,"CloudKit-0e8890c4afc4c90f0bd7ffeec7b7dcd315cfe9d6b1098a7637e8fa3d8e203459be2e43fe31959d2519b8e11e9eac1d97a9d530746e5101a77c54ae0148b40179","3","Kowloon","Hong Kong","Apple iPhone","Apple iPhone 6s","","124.244.192.218","English","amplitude-ios/3.8.1","ios 9.2","","iOS","Kowloon City","","3.4.0",NA,NA,"","false",0,0,"false",0,"false"
"652","V2236",6589268512,"",241,9,"12 minutes","Feb 7th, 2016 (UTC)","Jul 21st, 2016 (UTC)",0,"$0.00",6589268512,"CloudKit-45732c3734f3a7ad64a64e5d4f045c1aa7c758854f7cc59491389f49544e3763b7a41cbcbe5947cc73287f1abf66661f77b8de5818da37dd950aa4abe3791400","T-Mobile","Los Angeles","United States","Apple iPhone","Apple iPhone 6","Los Angeles, CA","172.56.41.123","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","California","","3.5.1",NA,NA,"","true",3944,0,"true",39,"false"
"653","V2237",7776545248,"",10,1,"a minute","Jul 3rd, 2016 (UTC)","Jul 3rd, 2016 (UTC)",0,"$0.00",7776545248,"","中国电信","Cork","Ireland","Apple iPhone","Apple iPhone 6 Plus","","93.95.87.208","Chinese","amplitude-ios/3.8.1","ios 8.1.2","","iOS","County Cork","3.4.0","3.4.0",NA,NA,"","false",5728,0,"true",0,"false"
"654","V2238",8436530592,"",42,1,"5 minutes","Jul 25th, 2016 (UTC)","Jul 25th, 2016 (UTC)",0,"$0.00",8436530592,"","etisalat","Dubai","United Arab Emirates","Apple iPhone","Apple iPhone 6","","2.48.37.137","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Dubai","3.5.1","3.5.1",NA,NA,"","false",1210,0,"true",11,"false"
"655","V2239",6592688864,"",NA,NA,"","","",NA,"",6592688864,"CloudKit-449856c168f3aa6805dc9320d75cc4814f507bbabf61e04c16cb7f456fae8d8798541184f59c9dbb3371b8cb5843d5bb69361dac96440fbf73a00dca1357818e","Three","Forest Hill","United Kingdom","Apple iPhone","Apple iPhone 6s Plus","","86.7.118.240","English","amplitude-ios/3.8.2","ios 9.3.3","","iOS","England","","3.5.1",NA,NA,"","true",1036,21,"true",27,"true"
"656","V2240",6593126048,"8304539082",122,5,"13 minutes","Mar 21st, 2016 (UTC)","Jul 21st, 2016 (UTC)",0,"$0.00",6593126048,"CloudKit-fcf983fb8dfc186d675e33a6291b034be37ed261b1badef647215ca14265f698fedf6a6ec35f727d161e6cb6738194f06eb424935f36a65fbbfe9556f70e4f40","Verizon","Interlochen","United States","Apple iPhone SE","","Traverse City-Cadillac, MI","97.94.84.94","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Michigan","","3.5.1",NA,NA,"","false",0,0,"true",11,"false"
"657","V2241",8436672352,"",189,2,"an hour","Jul 25th, 2016 (UTC)","Jul 25th, 2016 (UTC)",0,"$0.00",8436672352,"CloudKit-02e002ca5640646db1666554415ca18b0f84ca03d270edfb073dba490bf49a6803926f9db8586746242ceca65fc1b14efbe9c0c78d62e6e23f9c018202d7c227","AT&T","Houston","United States","Apple iPhone","Apple iPhone 6s Plus","Houston, TX","107.77.221.140","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Texas","3.5.1","3.5.1",NA,NA,"","false",1069,6,"true",15,"false"
"658","V2242",6032869920,"",252,10,"24 minutes","May 7th, 2016 (UTC)","Jul 12th, 2016 (UTC)",0,"$0.00",6032869920,"CloudKit-2d591bf42a83be35bafc4c91505afe46d8cb113aad8315c687537eb0f4e3dd91b167a1a8e65407a0508867e611d372a6afb5e363daef00a40f75ebb2be31c3cb","Telkomsel","Medan","Indonesia","Apple iPhone","Apple iPhone 6s","","114.125.51.250","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","North Sumatra","3.3.3","3.3.3",NA,NA,"","true",1944,0,"true",16,"false"
"659","V2243",6594309024,"8027052674",7,1,"a few seconds","Feb 12th, 2016 (UTC)","Jul 12th, 2016 (UTC)",0,"$0.00",6594309024,"CloudKit-a1f0b0ac4e46eed0ac4db70deba26483e9c11159a1921e50b4f0a5f6623a9becc54340354daca5d8152145eaaaaf0be4eadd7f6d9378191f4642f91a1b375006","Telekom.de","Meldorf","Germany","Apple iPad Mini 4","","","91.17.20.4","German","amplitude-ios/3.8.1","ios 9.2","","iOS","Schleswig-Holstein","","3.4.0",NA,NA,"","false",3828,0,"true",2,"false"
"660","V2244",6289254368,"",202,5,"32 minutes","May 16th, 2016 (UTC)","Jul 16th, 2016 (UTC)",1,"$3.30",6289254368,"CloudKit-4376611783e7e75103322a5bdc1fbc82fa66e67c97f71898b3adcc45e97ba0d2a3acaea9680ae13da27278147301c94b56c397d3ce9b0e565e14f0a22e9be1d1","","Leicester","United Kingdom","Apple iPad","Apple iPad Air","","82.19.51.43","English","amplitude-ios/3.8.2","ios 9.3.2","true","iOS","Leicester","3.3.3","3.5.0",NA,NA,"","false",5497,0,"true",19,"false"
"661","V2245",6592508832,"7909383988",5,1,"a few seconds","Feb 10th, 2016 (UTC)","Jul 8th, 2016 (UTC)",0,"$0.00",6592508832,"CloudKit-68c00190f82a1c72afa9e5dab5a88f0311462b4d67afe6553717390c0535c4ce0fe34907e84c80927a5b6ef3174ff1120216c6f5acef5d9ea1bd3c11dd51e03a","中国移动","Wuhan","China","Apple iPhone","Apple iPhone 6s","","59.172.123.183","Chinese","amplitude-ios/3.7.0","ios 9.1","","iOS","Hubei","","3.3.3",NA,NA,"","false",328,0,"true",1,"false"
"662","V2246",8391155808,"",58,2,"5 minutes","Jul 24th, 2016 (UTC)","Jul 27th, 2016 (UTC)",0,"$0.00",8391155808,"CloudKit-58faf8843d790be29d13429921f2d2fb0146adca23b57ba0b37466584baab4ed6e7fa7a6bcd07ef77789d720128f294c73e8a77d545a33d269419af8445e4e70","","Ludwigsburg","Germany","Apple iPad","Apple iPad Mini 2","","94.218.216.66","German","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Baden-Württemberg Region","3.5.1","3.5.1",NA,NA,"","false",431,0,"true",11,"false"
"663","V2247",7730254624,"",7,1,"a few seconds","Jul 2nd, 2016 (UTC)","Jul 2nd, 2016 (UTC)",0,"$0.00",7730254624,"CloudKit-d4f607f14d6fa6aec5beffb1158c4598c1eb2dd71c9067a13873aae6e59c9b395523ea18ccf75b1d6631b5affd6a2ea816436356f1d917ab978b6f49b560b254","ドコモ","Naha","Japan","Apple iPhone","Apple iPhone 6s","","60.41.66.47","Japanese","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Okinawa","3.4.0","3.4.0",NA,NA,"","false",3636,0,"true",0,"true"
"664","V2248",7859379680,"",5,1,"a few seconds","Jul 6th, 2016 (UTC)","Jul 6th, 2016 (UTC)",0,"$0.00",7859379680,"CloudKit-94c2cf4231fcb84fa3b35fc7abf68b4205dab3ef4bb49ad1820ff548eb82bc7656af5c670c4191b3c80892e1a36c98f22bf1a5dabd53b43e06a91aac69ec8aee","MetroPCS","Port Orange","United States","Apple iPhone","Apple iPhone 6","Orlando-Daytona Beach, FL","72.239.202.79","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Florida","3.4.0","3.4.0",NA,NA,"","false",835,0,"true",0,"false"
"665","V2249",6591274400,"",5,1,"a few seconds","Feb 7th, 2016 (UTC)","Jul 22nd, 2016 (UTC)",0,"$0.00",6591274400,"CloudKit-e1d42ab25f61728a548d46408ebbcdee72fc26acd239bed71ca6d34d34716da675196f3fc3892702c45eac70e2e400d582677abb263d5827dcef11fa5aed2658","TDC","Skanderborg","Denmark","Apple iPhone","Apple iPhone 6","","85.191.78.89","Danish","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Central Jutland","","3.5.1",NA,NA,"","false",789,0,"true",12,"false"
"666","V2250",8437011616,"",31,4,"2 minutes","Jun 17th, 2016 (UTC)","Jul 25th, 2016 (UTC)",0,"$0.00",8437011616,"","vodafone UK","Edinburgh","United Kingdom","Apple iPhone","Apple iPhone 5s","","90.206.154.32","English","amplitude-ios/3.8.2","ios 10.0","","iOS","Edinburgh","3.3.3","3.5.1",NA,NA,"","false",3024,0,"true",11,"false"
"667","V2251",6589448480,"",43,14,"3 minutes","Feb 5th, 2016 (UTC)","Jul 4th, 2016 (UTC)",0,"$0.00",6589448480,"CloudKit-8b6f036bd99cab9d7a19521ead1957df9aa4262eee12f61dbc03670680821453ff3f1fb4a4531a0b3e4449a34a4acad1c30b4b1d45892577fa6e01002e94d30f","SK Telecom","Seoul","South Korea","Apple iPhone","Apple iPhone 6s","","175.112.16.244","Korean","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Seoul","","3.4.0",NA,NA,"","false",4175,33,"true",0,"true"
"668","V2252",8149596000,"",35,2,"a minute","Jul 16th, 2016 (UTC)","Jul 24th, 2016 (UTC)",0,"$0.00",8149596000,"","Tele2 LT","Kaunas","Lithuania","Apple iPhone","Apple iPhone 6s","","212.117.22.19","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Kaunas County","3.5.0","3.5.1",NA,NA,"","false",233,0,"true",11,"false"
"669","V2253",7777316704,"",38,1,"4 minutes","Jul 3rd, 2016 (UTC)","Jul 3rd, 2016 (UTC)",0,"$0.00",7777316704,"CloudKit-cea69e5a4b949bec65a6f58a161d858e302ac00be87a0b9cbce7a320749db38bb805e48332f88e05fda66ebbfbfbb5a6b7692599fe79757ce125626c5ceb1071","","Pinellas Park","United States","Apple iPad","Apple iPad Air","Tampa-St Petersburg (Sarasota), FL","70.126.215.154","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Florida","3.4.0","3.4.0",NA,NA,"","false",0,0,"true",0,"false"
"670","V2254",6594669024,"",4,1,"a few seconds","Feb 11th, 2016 (UTC)","Jul 1st, 2016 (UTC)",0,"$0.00",6594669024,"CloudKit-b4f713bd2b4bb5ff91615b8ceec3c0a30906f383b96ee63c7c492e74ca346c892d14fe719ec4d647d690f10e0cf74f56fab3fffaef3e79567f5168e9148e5e13","Tele2","Stockholm","Sweden","Apple iPhone","Apple iPhone 6","","77.218.245.106","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Stockholm","","3.4.0",NA,NA,"","false",1215,0,"true",0,"false"
"671","V2255",6594514720,"",22,3,"a minute","Feb 7th, 2016 (UTC)","Jul 4th, 2016 (UTC)",0,"$0.00",6594514720,"CloudKit-b504e78700f8c19839a19579cb4bfb5510bbd648f9db5545e4e5189edfd73d8c62edcf7f2f2c4bd95f6628d4500698f7ae50a3626e492647182d68dcb14836ea","","Bengaluru","India","Apple iPad","Apple iPad 4","","122.167.87.123","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Karnataka","","3.4.0",NA,NA,"","false",1040,45,"true",1,"true"
"672","V2256",7505436576,"",80,2,"7 minutes","Jun 24th, 2016 (UTC)","Jul 22nd, 2016 (UTC)",0,"$0.00",7505436576,"CloudKit-6e3e6fc7c0eeb8ea290b5d9c0794e544cd26b9d3f14bc6f38fb0ee6ca2c1ec7402d8bc31b89f537c5c11f01d38d68bafbcb8b52d0b7d71bf1cf126d057c5c423","Verizon","San Jose","United States","Apple iPhone","Apple iPhone 6","San Francisco-Oakland-San Jose, CA","70.197.0.129","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","California","3.3.3","3.3.3",NA,NA,"","false",2029,0,"true",1,"false"
"673","V2257",8399899552,"",83,3,"5 minutes","Jul 24th, 2016 (UTC)","Jul 26th, 2016 (UTC)",0,"$0.00",8399899552,"CloudKit-34c0693dca77a4028559e4943814a05d3b54cb92a449e56ada4a1589807796b3dc0033fc3e3ddadd24959f97f658605eb57be4d189fcaf229ac7b0c0ade763f6","Sprint","Petersburg","United States","Apple iPhone","Apple iPhone 5s","Richmond-Petersburg, VA","66.87.129.111","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Virginia","3.5.1","3.5.1",NA,NA,"","false",826,0,"true",12,"false"
"674","V2258",6453480672,"6658643950",369,8,"32 minutes","May 6th, 2016 (UTC)","Jul 24th, 2016 (UTC)",0,"$0.00",6453480672,"CloudKit-71858dd8a7b67f1e588f758df8d8117a22b65fdf7b90add0d114e5a09025493ee50da30401eb93e2d079a7aba93fab1e85db9df71cf6434ab957359be9dc2bfd","AT&T","Naples","United States","Apple iPhone","Apple iPhone 5s","Ft. Myers-Naples, FL","76.101.198.236","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Florida","3.3.2","3.5.1",NA,NA,"","false",152,6,"true",16,"false"
"675","V2259",8296774368,"",106,2,"8 minutes","Jul 21st, 2016 (UTC)","Jul 21st, 2016 (UTC)",0,"$0.00",8296774368,"CloudKit-48843cf403bee918768f81a844e7f45b756f37a7c95a53ee359e0085ccb52d2af59aa577a0a0c525e54b9cd81679bb36e201e2067f110300ccf4df378af65d5b","Verizon","Farmer City","United States","Apple iPhone","Apple iPhone 5c","Champaign & Springfield-Decatur,IL","107.152.11.3","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Illinois","3.5.1","3.5.1",NA,NA,"","false",173,0,"true",11,"false"
"676","V2260",7743447392,"",15,2,"a minute","Jul 2nd, 2016 (UTC)","Jul 19th, 2016 (UTC)",0,"$0.00",7743447392,"CloudKit-f5ed1fdd217fb2e278db8523d1a6825463ddb629eb8dffd1036ebc11baa3faf24f80f63bda06fa238044345c1ae0c96f7c7e73675591d14430c501fa6f7d5465","KPN NL","Amsterdam","Netherlands","Apple iPhone","Apple iPhone 6","","46.129.50.149","English","amplitude-ios/3.8.2","ios 9.3.3","","iOS","North Holland","3.4.0","3.5.1",NA,NA,"","false",14935,0,"true",12,"false"
"677","V2261",6592071584,"",23,3,"5 minutes","Apr 15th, 2016 (UTC)","Jul 15th, 2016 (UTC)",0,"$0.00",6592071584,"CloudKit-6776f51a7fc07afff095acc1cbd075d740cfd8448c8f096594a7c8fe211916fb3fed4e189de90e5e1b0a18d42dc2cc6393c9a8416464e8cd1f861981ad035c98","中国移动","Handan","China","Apple iPhone","Apple iPhone 6","","223.104.13.204","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Hebei","","3.5.0",NA,NA,"","false",0,0,"false",11,"false"
"678","V2262",8071570592,"",171,8,"15 minutes","Jul 14th, 2016 (UTC)","Jul 26th, 2016 (UTC)",0,"$0.00",8071570592,"CloudKit-78ae85802717be6ebac8d213f730c346779c38a11a343eb65f4f89858e13f0f0d64516e64a8ed751910a4fbd17d939c1e22adb6f325224ff9f0bd90dbb90a287","中国联通","Chongqing","China","Apple iPhone","Apple iPhone 6 Plus","","125.84.183.80","Chinese","amplitude-ios/3.8.1","ios 9.2.1","","iOS","Chongqing","3.4.0","3.4.0",NA,NA,"","false",813,1,"true",1,"false"
"679","V2263",6594154656,"",155,9,"26 minutes","Feb 14th, 2016 (UTC)","Jul 4th, 2016 (UTC)",0,"$0.00",6594154656,"CloudKit-7097aa8d1f2457906bd788715ea997c725b68922206ab0614b082c25e63330ecdf6893000e938f1fe94ed1c824ff6ec327ba1f47a84461ebe3ed38464424ca3b","","Newark","United States","Apple iPad","Apple iPad 4","Rochester, NY","72.230.164.148","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","New York","","3.4.0",NA,NA,"","false",6418,1,"true",8,"true"
"680","V2264",6590554272,"",161,8,"26 minutes","Feb 4th, 2016 (UTC)","Jul 17th, 2016 (UTC)",0,"$0.00",6590554272,"CloudKit-737a9fdeff4cffb1e3143def8d5bfebdf9283be32bbb4db6fc384a5d9d75e92a3f1637b191d83fe11f432f3dcbf15ecda41ad8e647799d67980d6b86f720570f","Sprint","Glendale","United States","Apple iPhone","Apple iPhone 6","Los Angeles, CA","75.22.64.211","English","amplitude-ios/3.8.2","ios 9.1","","iOS","California","","3.5.0",NA,NA,"","true",2137,1,"true",20,"true"
"681","V2265",6590399968,"",91,5,"8 minutes","Feb 13th, 2016 (UTC)","Jul 8th, 2016 (UTC)",0,"$0.00",6590399968,"CloudKit-044714ba85c76095780e0412c12a6c78eb2ceadc5f477fe8592a96739cf0119a0f8bb9a420da54cc31d2ea3f2d27da690168478a7e8bf6eb00b96576864135d2","Sprint","Washington","United States","Apple iPhone","Apple iPhone 6s Plus","Washington, DC (Hagerstown, MD)","66.87.80.122","English","amplitude-ios/3.8.1","ios 9.3.1","","iOS","District of Columbia","","3.4.0",NA,NA,"","true",1620,0,"true",5,"false"
"682","V2266",6595183328,"7690043250",169,5,"an hour","Feb 10th, 2016 (UTC)","Jul 17th, 2016 (UTC)",0,"$0.00",6595183328,"CloudKit-09199ef08120effab5924e6d969644c684191f8bdf3b9c8c34e518c3a3d91788ab59174b832bcbbb714d9ba96bca356daf4ec3c86f9d6358471743e2bc6965ae","fido","Surrey","Canada","Apple iPhone","Apple iPhone 6","","184.65.44.179","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","British Columbia","","3.5.0",NA,NA,"","false",9814,1,"true",14,"false"
"683","V2267",6312182176,"",NA,NA,"","","",NA,"",6312182176,"CloudKit-ee116c7bcac7368742beb941e8ab385a1568f47ba46b4140107ad09a3f0884630c465be73dc044fe754fe5b2f12be5d31082fcdcbd25b28b3b21883d27e926fd","Verizon","Lexington","United States","Apple iPhone","Apple iPhone 6s","Lexington, KY","74.138.115.72","English","amplitude-ios/3.8.2","ios 9.3.2","true","iOS","Kentucky","3.3.3","3.5.1",NA,NA,"","false",926,1,"true",39,"true"
"684","V2268",6589036960,"",14,2,"a few seconds","Feb 5th, 2016 (UTC)","Jul 6th, 2016 (UTC)",0,"$0.00",6589036960,"CloudKit-92983c92652e21e5e40c2beceb2bbfcb6ca21e24a214b745b4554a45d44e6ad52603dfbef85c508530a86b4d0eef201106a020c6161c822167990173beff668f","Rogers","North York","Canada","Apple iPhone","Apple iPhone 6s Plus","","99.225.249.239","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Ontario","","3.4.0",NA,NA,"","false",316,0,"true",1,"false"
