"","X","Amplitude_ID","Merged_ID","Total_Events","Total_Sessions","Usage_Time","First_Seen","Last_Seen","Num_Purchases","Total_Spent","amplitude_id","user_id","carrier","city","country","device","device_type","dma","ip_address","language","library","os","paying","platform","region","start_version","version","gp.Active.Projects","gp.Collected.Daily.Artwork","gp.Push.Enabled","gp.camera_permission","gp.camera_roll_count","gp.daily_artwork_count","gp.photos_permission","gp.project_count","gp.push_enabled"
"55","V254",6593571655,"","26","1","a minute","Feb 17th, 2016 (UTC)","Jul 25th, 2016 (UTC)","0","$0.00",6593571655,"CloudKit-a357fdc0744f2966c9f3b3c9d9fe924322c0b64a606e86fee3ad8fc3327447827357816c67fea8e78e835d3b164bc7d0075fcafc54dddaa5b493e2f95eaa8779","KT","Anyang-si","South Korea","Apple iPhone","Apple iPhone 6s","","1.241.77.236","Korean","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Gyeonggi-do","","3.4.0",NA,NA,"","true",2495,0,"true",0,"false"
"56","V255",5977228661,"","85","4","4 minutes","May 5th, 2016 (UTC)","Jun 26th, 2016 (UTC)","0","$0.00",5977228661,"CloudKit-d5d24e3340ded6f61825a925e7001fd9ba2bc6f2f66942350b45be2870b96d5368584edd4be3d8ed23909400802568a3b7e66f535aa4519566b460d2f7106aeb","AT&T","Augusta","United States","Apple iPhone","Apple iPhone 6","Augusta, GA","107.134.155.157","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Georgia","3.3.2","3.3.3",NA,NA,"","true",1983,0,"true",4,"true"
"57","V256",6592522870,"","100","4","27 minutes","Feb 10th, 2016 (UTC)","Jul 15th, 2016 (UTC)","0","$0.00",6592522870,"CloudKit-f110412e779ae87e33d52a9fd290c88707ef796bba660cc16275cdffdef304cc352a9a3f37bc94718dbb7520d35d8f230d1e0709af0c76a59c25568309f156ef","AT&T","Hampstead","United States","Apple iPhone","Apple iPhone 6 Plus","Wilmington, NC","75.130.177.28","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","North Carolina","","3.5.0",NA,NA,"","false",441,6,"true",15,"true"
"58","V257",5981914616,"","777","22","an hour","May 5th, 2016 (UTC)","Jul 23rd, 2016 (UTC)","0","$0.00",5981914616,"CloudKit-1089646c54d245356020981995d5740a6c0f34d1fea758ebc0d3ba6eac16bd4f3c457ad4943342cec81d8d469a852ff5512b1054e5b7d4fc1f352f9a643220ac","Rogers","Abbotsford","Canada","Apple iPhone","Apple iPhone 6","","108.180.99.173","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","British Columbia","3.3.2","3.5.1",NA,NA,"","true",8977,0,"true",38,"false"
"59","V258",6031757240,"","8","2","a few seconds","May 7th, 2016 (UTC)","Jul 23rd, 2016 (UTC)","0","$0.00",6031757240,"CloudKit-799fceb373d3dc2c07631a583f30a34291f2da094207365359c7e4b3a8889d9205f5e277c4f298f5b16001b222c2ceae37b6cd3ad1b32382ceac64c5d15a7b03","AT&T","Hendersonville","United States","Apple iPhone","Apple iPhone 6s","Nashville, TN","76.114.121.29","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Tennessee","3.3.3","3.5.1",NA,NA,"","false",0,0,"false",11,"false"
"60","V259",6590669633,"","9","1","a few seconds","Feb 6th, 2016 (UTC)","Jul 7th, 2016 (UTC)","0","$0.00",6590669633,"CloudKit-249f5c1772b7390e8198b3634a75502543b5ecdf233f2551e2c1c97fd685d3e36ee19ffac1264eda18a0d743e1c153f30cd8065236c3554399b524f3cb963fe1","TIM","Modica","Italy","Apple iPhone","Apple iPhone 6s","","194.184.131.3","Italian","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Province of Ragusa","","3.4.0",NA,NA,"","true",1044,1,"true",3,"false"
"61","V260",7940435849,"","4","1","a few seconds","Jul 9th, 2016 (UTC)","Jul 9th, 2016 (UTC)","0","$0.00",7940435849,"CloudKit-0ebf58bb57d3afb0a813c968064fa02b5a958fe55954d372708c17030270b4aecda6676440d31da189715e32b6393ed7b9ece8908f0bcd5e1eb0110876038e3a","vodafone UK","Peterborough","United Kingdom","Apple iPhone","Apple iPhone 6s","","82.14.69.177","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Peterborough","3.4.0","3.4.0",NA,NA,"","false",0,0,"false",0,"false"
"62","V261",7806556139,"","11","1","a minute","Jul 5th, 2016 (UTC)","Jul 5th, 2016 (UTC)","0","$0.00",7806556139,"CloudKit-83dc9e8c394041a6610586c728b7a606462a480cc17b5668dcceb9fd1bcd5de44ef03cce3643094400282ead78869489e72347561389da6a7d2d55ff47ddff45","Claro","Santiago de Cali","Colombia","Apple iPhone","Apple iPhone 6","","190.9.68.21","Spanish","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Departamento del Valle del Cauca","3.4.0","3.4.0",NA,NA,"","false",0,0,"false",0,"false"
"63","V262",8071373140,"","85","1","11 minutes","Jul 14th, 2016 (UTC)","Jul 14th, 2016 (UTC)","1","$2.99",8071373140,"CloudKit-6294394478c1948a07c3d0fa0a92c78d908c47e65894f9d14687fbe09968ca14a02da509e3678d30d86087af53b2a318918a6e7c37818a318259f7d97e1bf2d2","AT&T","Lynnville","United States","Apple iPhone","Apple iPhone 6","Nashville, TN","107.77.235.201","English","amplitude-ios/3.8.1","ios 9.3.2","true","iOS","Tennessee","3.4.0","3.4.0",NA,NA,"","true",5574,0,"true",1,"false"
"64","V263",6591222460,"7932701321","16","1","3 minutes","Mar 6th, 2016 (UTC)","Jul 9th, 2016 (UTC)","0","$0.00",6591222460,"CloudKit-5b45dc5139f5f55b25c963f3dc135dac0dcefb2fa5de040d0d16c226dc9c8851c05bf33f0876dfa3a7e1c8addbc27279eb25d2fdb8d3c726de70c94b1e93880c","AT&T","San Jose","United States","Apple iPhone","Apple iPhone 5s","San Francisco-Oakland-San Jose, CA","73.158.17.227","English","amplitude-ios/3.8.1","ios 9.3.1","","iOS","California","","3.4.0",NA,NA,"","false",0,0,"true",0,"false"
"65","V264",8393400802,"","19","1","a few seconds","Jul 24th, 2016 (UTC)","Jul 24th, 2016 (UTC)","0","$0.00",8393400802,"CloudKit-d28e0d7b8e5e8c831686c3a93c2a8e9839b1b0e5ed1465635f4f283e3d11cb64eb2ef01c64aeb2c45ae5fe6158e09afd8e96daf1f0d029e2542005bb2c25e188","Verizon","Winterville","United States","Apple iPhone","Apple iPhone 5s","Greenville-New Bern-Washington, NC","75.110.55.240","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","North Carolina","3.5.1","3.5.1",NA,NA,"","false",0,0,"true",11,"false"
"66","V265",8201585537,"","1475","11","2 hours","Jul 18th, 2016 (UTC)","Jul 27th, 2016 (UTC)","1","$2.99",8201585537,"CloudKit-f2df143d3dd2863f3a9248ae4fca96d7e19598c2f519d69d4d77d96daee04f776652559262124dcb69793808873588a0e1bba6be697bbe56cfb3c73ae6aaeb14","DiGi","Petaling Jaya","Malaysia","Apple iPhone","Apple iPhone 6","","115.132.166.224","English","amplitude-ios/3.8.2","ios 9.3.1","true","iOS","Selangor","3.5.0","3.5.0",NA,NA,"","false",5802,0,"true",16,"false"
"67","V266",7926790017,"","1","1","a few seconds","Jul 3rd, 2016 (UTC)","Jul 3rd, 2016 (UTC)","0","$0.00",7926790017,"F9B7B060-371E-47E8-A8D0-928584EA5D9E","Turkcell","Antalya","Turkey","Apple iPhone","Apple iPhone 6","","178.233.89.83","Turkish","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Antalya","3.4.0","3.4.0",NA,NA,"","",NA,NA,"",NA,""
"68","V267",5857796964,"","17","13","a few seconds","Apr 30th, 2016 (UTC)","Jul 9th, 2016 (UTC)","0","$0.00",5857796964,"CloudKit-ad5ea59b0e53488209244fb21eedcaca5476b36816ac995b6d9398b54167df07bce9e572dfb0ac789f4ec30b562ba69f4ae6259409f54146dc646f162a3d6c5b","AT&T","Portland","United States","Apple iPhone","Apple iPhone 6 Plus","Portland, OR","107.77.205.111","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Oregon","3.3.2","3.4.0",NA,NA,"","false",2811,0,"true",0,"true"
"69","V268",6884973183,"","805","8","42 minutes","Jun 4th, 2016 (UTC)","Jul 20th, 2016 (UTC)","0","$0.00",6884973183,"","entel","Lima","Peru","Apple iPhone","Apple iPhone 6","","190.42.138.82","Spanish","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Provincia de Lima","3.3.3","3.4.0",NA,NA,"","true",644,4,"true",0,"true"
"70","V269",8131847233,"","3","2","a few seconds","Jul 15th, 2016 (UTC)","Jul 16th, 2016 (UTC)","0","$0.00",8131847233,"","Mobily","Jeddah","Saudi Arabia","Apple iPhone","Apple iPhone 6s Plus","","62.120.6.215","Arabic","amplitude-ios/3.8.1","ios 9.3.1","","iOS","Makkah Province","3.4.0","3.4.0",NA,NA,"","false",1720,0,"true",0,"false"
"71","V270",6654156083,"","545","14","an hour","May 28th, 2016 (UTC)","Jul 3rd, 2016 (UTC)","0","$0.00",6654156083,"CloudKit-273da3f55954f025372872e63eaaf2039ae08e540a2757e399a51d47c0f1b1df59800b80c15d859fd66082a9a66df559558d8ddb0a579f1943916325c21cd97f","","Dasmarinas","Philippines","Apple iPad","Apple iPad Mini","","180.191.135.117","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Province of Cavite","3.3.3","3.4.0",NA,NA,"","true",107,0,"true",19,"false"
"72","V271",8380822067,"","178","1","13 minutes","Jul 23rd, 2016 (UTC)","Jul 23rd, 2016 (UTC)","0","$0.00",8380822067,"CloudKit-92330d2d93ab1d1c9b777d98d63e71b26fd4c4c33e7af46227f94967f886c99ca8b60095f738e388c458a0aed99fd77468cdbe300ffb11898466d059e3c72d86","AT&T","Chicago","United States","Apple iPhone","Apple iPhone 6s","Chicago, IL","104.244.242.1","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Illinois","3.5.1","3.5.1",NA,NA,"","true",4388,0,"true",12,"false"
"73","V272",6414251772,"","811","37","2 hours","May 20th, 2016 (UTC)","Jul 27th, 2016 (UTC)","0","$0.00",6414251772,"","Bell","Moncton","Canada","Apple iPhone","Apple iPhone 6","","156.34.233.250","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","New Brunswick","3.3.3","3.5.1",NA,NA,"","false",163,55,"true",29,"false"
"74","V273",6216901415,"","63","5","6 minutes","May 14th, 2016 (UTC)","Jun 29th, 2016 (UTC)","0","$0.00",6216901415,"CloudKit-74a1c135736659dd451c9ab95d55f8a55c0b64fd90c9ba385ccfd271939f387e1630e75847510a208b6b42d7c39393d4f74b72487b52574cf616cab15ad39e64","Verizon","Portsmouth","United States","Apple iPhone","Apple iPhone 6s","Boston, MA-Manchester, NH","73.38.243.141","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","New Hampshire","3.3.3","3.3.3",NA,NA,"","false",1013,0,"true",1,"false"
"75","V274",5793859084,"7235613565","10000+","196+","14 hours","Apr 28th, 2016 (UTC)","Jul 27th, 2016 (UTC)","7+","$10.91+",5793859084,"CloudKit-d09b676b5a1f102bf203b51a2335e3d670f0999d15522b6967cd7e658daac6c6c20304557e9fe17b93eebd6f3af86861670f0693962f26256660c94fe6c86bf4","AirTel","Rajahmundry","India","Apple iPhone","Apple iPhone 6s","","175.101.144.80","English","amplitude-ios/3.8.2","ios 9.3.3","true","iOS","Andhra Pradesh","3.3.2","3.5.1",NA,NA,"","true",101,246,"true",111,"true"
"76","V275",7567221100,"","84","3","6 minutes","Jun 27th, 2016 (UTC)","Jul 23rd, 2016 (UTC)","0","$0.00",7567221100,"CloudKit-ebff186486d25c59fa61b1fb543ebccd6c509301b098e3704744a679c22f9f305daffc69465560452c4825a91bcf48162d12fc4d1ce689751803182e15cca3b4","TIM","Guarulhos","Brazil","Apple iPhone","Apple iPhone 5s","","179.235.98.138","Portuguese","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Sao Paulo","3.3.3","3.5.1",NA,NA,"","false",2240,0,"true",13,"false"
"77","V276",7796464215,"","","","","","","","",7796464215,"CloudKit-4751b9823a2b176ba356a543d73ec4de7c254b52b3d78e3863f454bf82fe30b7f97f9f6d5913ff7f35becc4c18ce8947a945b2d6dc6e5372d5b8deb65092c5d6","T-Mobile","","United States","Apple iPhone","Apple iPhone 6s","","172.56.11.53","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Michigan","3.4.0","3.4.0",NA,NA,"","false",84,6,"true",1,"false"
"78","V277",6080108646,"","477","8","28 minutes","May 9th, 2016 (UTC)","Jul 9th, 2016 (UTC)","1","$2.99",6080108646,"CloudKit-1886db90db8157fd52e1395c02a8a8cf749feab0f574aedb6c7bc94c4c9ae8433b6bc0612ba781bb2526fec6d283d6f9e1c68167cd7088e3fa1c604575231fba","AT&T","Sarasota","United States","Apple iPhone","Apple iPhone 6 Plus","Tampa-St Petersburg (Sarasota), FL","174.58.26.134","English","amplitude-ios/3.8.1","ios 9.3.2","true","iOS","Florida","3.3.3","3.4.0",NA,NA,"","false",3290,3,"true",2,"true"
"79","V278",6994746115,"","112","5","15 minutes","Jun 8th, 2016 (UTC)","Jul 15th, 2016 (UTC)","0","$0.00",6994746115,"CloudKit-7b5737349bcdc255a31889e6be4130809f13b36a6bec3c1276796a77cffa0f5e60747bfd46e12be9bcce117c1470868af994c733da09cb892cb31c856b6feb7f","T-Mobile","Newark","United States","Apple iPhone","Apple iPhone 6","New York, NY","208.54.87.253","English","amplitude-ios/3.8.1","ios 9.2.1","","iOS","New Jersey","3.3.3","3.4.0",NA,NA,"","false",774,1,"true",1,"false"
"80","V279",8388313471,"","6","1","a few seconds","Jul 24th, 2016 (UTC)","Jul 24th, 2016 (UTC)","0","$0.00",8388313471,"CloudKit-2e4ebb1f6e801788a818ac266afc1bc0c07769b336868c7c9a102f913f4076fee99d3a47bd238597960e7f95b4f2132895593617e627cae765de78a4610e644c","EE","Carshalton","United Kingdom","Apple iPhone","Apple iPhone 6s","","213.205.194.229","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","England","3.5.1","3.5.1",NA,NA,"","false",1422,0,"true",11,"false"
"81","V280",7973525973,"","134","3","18 minutes","Jul 7th, 2016 (UTC)","Jul 16th, 2016 (UTC)","1","$0.99",7973525973,"","Verizon","Toronto","Canada","Apple iPhone","Apple iPhone 6","","209.226.201.242","English","amplitude-ios/3.8.1","ios 9.2.1","true","iOS","Ontario","3.4.0","3.4.0",NA,NA,"","false",11300,0,"true",3,"false"
"82","V281",5797213852,"","9","2","a few seconds","Apr 28th, 2016 (UTC)","Jul 2nd, 2016 (UTC)","0","$0.00",5797213852,"CloudKit-f838409a22817f6d4850738f3bac8a91adcdebfd67f009416c2b757993167b72955eee032b9a07aa290197196849ed828ef0a7e49e8db1fb643a35e6f16a33df","ソフトバンク","Yokohama","Japan","Apple iPhone","Apple iPhone 6s","","42.148.76.148","Japanese","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Kanagawa","3.3.2","3.4.0",NA,NA,"","false",4228,0,"true",0,"false"
"83","V282",5943335239,"","164","7","19 minutes","May 4th, 2016 (UTC)","Jul 24th, 2016 (UTC)","0","$0.00",5943335239,"","Verizon","Charlotte","United States","Apple iPhone","Apple iPhone 6s","Charlotte, NC","174.108.72.254","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","North Carolina","3.3.2","3.4.0",NA,NA,"","true",1258,0,"true",10,"true"
"84","V283",8352517138,"","28","1","a minute","Jul 22nd, 2016 (UTC)","Jul 22nd, 2016 (UTC)","0","$0.00",8352517138,"CloudKit-52436c321781dd7e60bdb53a5d1455b4f8167cbf5079d4df7e104ea0927686bfa774d3e152d175f48e7b35af56e21788819d164e9d4f246476627bffe923c0d4","VIVO","Rio de Janeiro","Brazil","Apple iPhone","Apple iPhone 6","","201.76.183.242","Portuguese","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Rio de Janeiro","3.5.1","3.5.1",NA,NA,"","false",2891,0,"true",11,"true"
"85","V284",6016767513,"","357","10","36 minutes","May 6th, 2016 (UTC)","Jul 27th, 2016 (UTC)","4","$8.96",6016767513,"CloudKit-457118fffeea1e6511c1a2519ec033be158f79a828f42bb4cd3d39119e47940084b880e3c74563661058b399ec426b5e70e88713fbe25c0445075a1196d75a89","TIGO","","Colombia","Apple iPhone","Apple iPhone 6 Plus","","191.95.248.225","Spanish","amplitude-ios/3.8.2","ios 9.3.3","","iOS","","3.3.3","3.5.1",NA,NA,"","false",1322,1,"true",13,"false"
"86","V285",6590376014,"","81","2","9 minutes","Feb 9th, 2016 (UTC)","Jul 8th, 2016 (UTC)","0","$0.00",6590376014,"CloudKit-17f767a23d31609e3583ae28394fea7708dd42e8e16bd0945344f8567e08e4bf4327180a9afd86a2f75368ed7cd0c5fd21bf574742a83364b148e4fd05eb0b7b","EE","London","United Kingdom","Apple iPhone","Apple iPhone 6","","2.219.248.44","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","England","","3.4.0",NA,NA,"","false",5375,0,"true",4,"true"
"87","V286",5802264561,"","1116","15","an hour","Apr 18th, 2016 (UTC)","Jul 22nd, 2016 (UTC)","0","$0.00",5802264561,"CloudKit-67c9ad0e2977b92db2e14194bf9a55380814c30a69419e10551763fd2606b3efd4cc88845c2309903de6448c813c6cd08846be515205ef882792d150808494e9","dtac","Ban Na Charoen","Thailand","Apple iPhone","Apple iPhone 6s","","223.205.242.91","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Changwat Ubon Ratchathani","3.3.1","3.5.1",10,NA,"false","false",1458,0,"true",34,"false"
"88","V287",8072845137,"","62","2","11 minutes","Jul 14th, 2016 (UTC)","Jul 17th, 2016 (UTC)","0","$0.00",8072845137,"","XL","Jakarta","Indonesia","Apple iPhone","Apple iPhone 5","","112.215.45.42","Indonesian","amplitude-ios/3.8.1","ios 9.0.2","","iOS","Jakarta","3.4.0","3.4.0",NA,NA,"","false",1214,0,"true",2,"false"
"89","V288",6589212467,"","31","1","2 minutes","Mar 25th, 2016 (UTC)","Jun 28th, 2016 (UTC)","0","$0.00",6589212467,"CloudKit-87d0b5cc0ff79fc2a9a7cab5b9bc202751b7246417426cdef9ddf9a9157e6f415d43c19f7865e6caa11e1698f56b716360b5442ed408bfcebec495a8559752bb","AT&T","","United States","Apple iPhone","Apple iPhone 6s Plus","","107.77.231.209","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","","","3.3.3",NA,NA,"","false",1946,0,"true",5,"false"
"90","V289",5894522288,"","176","9","14 minutes","Apr 21st, 2016 (UTC)","Jul 16th, 2016 (UTC)","0","$0.00",5894522288,"CloudKit-413bdbe657204e291c2280dcf117c15b0e0002ef362a99bc623f9af088dd6ad6c73fc18ac5d13268e94422c471bf21dbbeacea4c28075eaeaf3965fa0a0d092c","AT&T","Naperville","United States","Apple iPhone SE","","Chicago, IL","69.47.106.255","English","amplitude-ios/3.8.1","ios 9.3.1","","iOS","Illinois","3.3.2","3.4.0",5,NA,"","true",1835,8,"true",6,"true"
"91","V290",6025073839,"","32","2","3 minutes","May 7th, 2016 (UTC)","Jul 14th, 2016 (UTC)","0","$0.00",6025073839,"CloudKit-bd4a35785c7cdc0a7841e1ba5d83d75ca51dc926561591cdeb7a61232e7e21b85135e9b9df39c2453c3a0d2b91f3356392030f4c171de70cf353f382c4d9deab","Claro","Medellín","Colombia","Apple iPhone","Apple iPhone 6s","","191.147.215.174","Spanish","amplitude-ios/3.8.1","ios 10.0","","iOS","Antioquia","3.3.3","3.4.0",NA,NA,"","false",1978,0,"true",2,"false"
"92","V291",8395275739,"","63","1","7 minutes","Jul 24th, 2016 (UTC)","Jul 24th, 2016 (UTC)","0","$0.00",8395275739,"","Verizon","Waukesha","United States","Apple iPhone","Apple iPhone 5s","Milwaukee, WI","174.197.0.90","English","amplitude-ios/3.8.2","ios 9.3.1","","iOS","Wisconsin","3.5.1","3.5.1",NA,NA,"","false",393,0,"true",11,"false"
"93","V292",5935886522,"","19","3","a minute","May 3rd, 2016 (UTC)","Jul 7th, 2016 (UTC)","0","$0.00",5935886522,"","","Guadalajara","Mexico","Apple iPod","Apple iPod Touch 5G","","177.240.62.254","Spanish","amplitude-ios/3.8.1","ios 9.2.1","","iOS","Jalisco","3.3.2","3.4.0",NA,NA,"","false",7853,0,"true",0,"false"
"94","V293",6819737902,"","119","4","7 minutes","Jun 2nd, 2016 (UTC)","Jul 10th, 2016 (UTC)","0","$0.00",6819737902,"CloudKit-2a1849205b73b7de4b41972579a134b6ab3fbf89e14b597a7ef7782d01e6036a03b349eee3c864d5e8c9c70ae6ffcb2c9aadbea74b82976bf63bf07b160634f7","Verizon","Arvada","United States","Apple iPhone SE","","Denver, CO","71.205.88.193","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Colorado","3.3.3","3.4.0",NA,NA,"","false",1209,0,"true",1,"false"
"95","V294",6340432683,"","220","8","23 minutes","May 18th, 2016 (UTC)","Jul 26th, 2016 (UTC)","0","$0.00",6340432683,"CloudKit-bd0927634ff2b9904347253d9f0a03a04c6c1da3e4f01c953d1879d176b75e3414d2249cf6501d2f96c4898be88871094d151f258bc93a6efca0fb72251ec986","ソフトバンク","Gifu City","Japan","Apple iPhone","Apple iPhone 6s","","14.133.186.238","Japanese","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Gifu","3.3.3","3.4.0",NA,NA,"","true",2602,0,"true",10,"false"
"96","V295",6591412495,"7783958066","4","1","a few seconds","Feb 10th, 2016 (UTC)","Jul 4th, 2016 (UTC)","0","$0.00",6591412495,"CloudKit-190ba64e5d9591098f6046794466683b27af1771af7ce59d6aebb386ae607228994a95300935050d11f08add2e99f9b2a0eee15c2678bf843267dfea417c4c62","Partner Israel","Petah Tikwah","Israel","Apple iPhone","Apple iPhone 6","","2.53.139.7","Hebrew","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Central District","","3.4.0",NA,NA,"","false",2772,0,"true",0,"false"
"97","V296",5928496917,"","9584","156","3 days","May 3rd, 2016 (UTC)","Jul 26th, 2016 (UTC)","2","$5.98",5928496917,"CloudKit-8130fb13da5aa00412557492c139b60709b7cf18a5041bdd5b69c9e2fb8bebf66cf379b53ad53735b8974b1b487b4a50d82ecf6160f913e1cc1038c776f8be39","","Picayune","United States","Apple iPad","Apple iPad 4","New Orleans, LA","24.179.51.7","English","amplitude-ios/3.8.2","ios 9.3.2","true","iOS","Mississippi","3.3.2","3.5.1",NA,NA,"","true",9815,3,"true",324,"false"
"98","V297",8403394788,"","4","1","a few seconds","Jul 24th, 2016 (UTC)","Jul 24th, 2016 (UTC)","0","$0.00",8403394788,"CloudKit-2aba8cbb0f4ac56ebf891f2951cf343989c350e6bc77ae1b3b6a4c7c3965991f856ae74bf9d2a27355433d81b7af86ff593553d15e8c23188ca8d20e84c29d88","Claro Dominicana","Santo Domingo","Dominican Republic","Apple iPhone","Apple iPhone 6","","186.120.134.106","English","amplitude-ios/3.8.2","ios 9.3.3","","iOS","Nacional","3.5.1","3.5.1",NA,NA,"","false",3940,0,"true",11,"false"
"99","V298",8003952378,"","92","1","6 minutes","Jul 11th, 2016 (UTC)","Jul 11th, 2016 (UTC)","0","$0.00",8003952378,"CloudKit-20099ff206f777ea84264309a0e75ca44fe86820d1601092c57ce994f76977c9cb1ffac621f741a539f5674a7d44a91a6dccabba262d7f524d4f5ba1b8b2b3f6","AT&T","Los Angeles","United States","Apple iPhone","Apple iPhone 6s Plus","Los Angeles, CA","45.50.173.75","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","California","3.4.0","3.4.0",NA,NA,"","false",385,0,"true",1,"false"
"100","V299",6591071683,"8284291096","71","2","13 minutes","Mar 5th, 2016 (UTC)","Jul 22nd, 2016 (UTC)","0","$0.00",6591071683,"CloudKit-140d6c56538519b99eee0e92caba61074cf9c021f68d71308e8cc8f0611b3616f66686487b4e9dc4e499028530ab51a1627dc7023dbc9c4e68e7ec2b94cde377","","","Spain","Apple iPad","Apple iPad Mini 2","","185.15.151.71","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","","","3.5.1",NA,NA,"","false",1636,1,"true",13,"false"
"101","V2100",6592975434,"","4","1","a few seconds","Feb 13th, 2016 (UTC)","Jul 5th, 2016 (UTC)","0","$0.00",6592975434,"CloudKit-f5844f21030a7cefdbb89047518f269b15d49834ee2507ee0336662f77feda1fd4e74403a5215daeb83903cef743aef986b074804787a8ece9b0613f39e21121","O2","Cheltenham","United Kingdom","Apple iPad","Apple iPad Air 2","","81.129.207.112","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Gloucestershire","","3.4.0",NA,NA,"","false",6414,0,"true",1,"false"
"102","V2101",5932385276,"","33","7","3 minutes","Apr 28th, 2016 (UTC)","Jul 17th, 2016 (UTC)","0","$0.00",5932385276,"CloudKit-f84adae1acc49adb86202d4c5846ec60284bcab2727f7143afd727766b117eaeb538977ae4e02fe1a7ab00a0000f0d9e4e77670bdd512735d1aaa59f6a1dedda","Verizon","Atlanta","United States","Apple iPhone","Apple iPhone 6 Plus","Atlanta, GA","50.167.9.99","English","amplitude-ios/3.8.2","ios 10.0","","iOS","Georgia","3.3.2","3.5.0",4,NA,"","true",5687,11,"true",15,"true"
